0.000000000000000000e+00,-2.745324338953335913e-02
3.333333333333333287e-02,1.004993033842239113e-02
6.666666666666666574e-02,2.860324593968280316e-02
1.000000000000000056e-01,7.112166272181434656e-02
1.333333333333333315e-01,1.374398917941520581e-01
1.666666666666666574e-01,2.268350523025687293e-01
2.000000000000000111e-01,2.985884429598998357e-01
2.333333333333333370e-01,3.407573847627811126e-01
2.666666666666666630e-01,3.650287955018165498e-01
2.999999999999999889e-01,3.750073589989144085e-01
3.333333333333333148e-01,3.680868164011634192e-01
3.666666666666666408e-01,3.389369148011012745e-01
4.000000000000000222e-01,2.848801167536292311e-01
4.333333333333333481e-01,2.107085063069137898e-01
4.666666666666666741e-01,1.227617945856872839e-01
5.000000000000000000e-01,2.489629935539507122e-02
5.333333333333333259e-01,-7.742221377013649986e-02
5.666666666666666519e-01,-1.812925638700145781e-01
5.999999999999999778e-01,-2.810666392346122811e-01
6.333333333333333037e-01,-3.698331621751002052e-01
6.666666666666666297e-01,-4.381476517894065670e-01
6.999999999999999556e-01,-4.772872845308977485e-01
7.333333333333332815e-01,-4.902119677512382645e-01
7.666666666666666075e-01,-4.839137895799367484e-01
8.000000000000000444e-01,-4.562735577569966838e-01
8.333333333333333703e-01,-4.105964357608921089e-01
8.666666666666666963e-01,-3.552174531508286992e-01
9.000000000000000222e-01,-2.953193029879084830e-01
9.333333333333333481e-01,-2.271787977971864714e-01
9.666666666666666741e-01,-1.534404572393448518e-01
1.000000000000000000e+00,-8.265571220005230035e-02
1.033333333333333215e+00,-2.064654408220444048e-02
1.066666666666666652e+00,3.662270825556523945e-02
1.100000000000000089e+00,9.618914726099685175e-02
1.133333333333333304e+00,1.538301469918746112e-01
1.166666666666666741e+00,2.013955311551357819e-01
1.199999999999999956e+00,2.313966794847910347e-01
1.233333333333333393e+00,2.482395999224554228e-01
1.266666666666666607e+00,2.591502595489287297e-01
1.300000000000000044e+00,2.592384975843646244e-01
1.333333333333333259e+00,2.407011041849494437e-01
1.366666666666666696e+00,2.089101920280791447e-01
1.399999999999999911e+00,1.730478259642425909e-01
1.433333333333333348e+00,1.363359725201107875e-01
1.466666666666666563e+00,9.380685892122275771e-02
1.500000000000000000e+00,4.992064986613920646e-02
1.533333333333333215e+00,1.202842896949610565e-02
1.566666666666666652e+00,-2.286129811539291262e-02
1.600000000000000089e+00,-5.716733231341974281e-02
1.633333333333333304e+00,-8.428360820038741097e-02
1.666666666666666741e+00,-9.665373328712820178e-02
1.699999999999999956e+00,-9.825357842641679884e-02
1.733333333333333393e+00,-9.814809859137671455e-02
1.766666666666666607e+00,-9.791349276964994575e-02
1.800000000000000044e+00,-9.186784014575902213e-02
1.833333333333333259e+00,-8.224777543071645769e-02
1.866666666666666696e+00,-7.640449853858630180e-02
1.899999999999999911e+00,-6.997856742476171732e-02
1.933333333333333348e+00,-5.538555372091494983e-02
1.966666666666666563e+00,-3.655367590072148426e-02
2.000000000000000000e+00,-2.164350046258229840e-02
2.033333333333333215e+00,-7.656197182550872858e-03
2.066666666666666430e+00,1.208862961604434925e-02
2.100000000000000089e+00,3.346285115425101653e-02
2.133333333333333304e+00,4.765759552855091535e-02
2.166666666666666519e+00,5.381156292112902750e-02
2.200000000000000178e+00,5.687309570643249435e-02
2.233333333333333393e+00,5.671390733922433008e-02
2.266666666666666607e+00,4.831605325446741012e-02
2.299999999999999822e+00,3.761204520184800726e-02
2.333333333333333481e+00,3.115177424552893759e-02
2.366666666666666696e+00,2.326685866883442325e-02
2.399999999999999911e+00,7.044143999329934014e-03
2.433333333333333126e+00,-1.158983473759252550e-02
2.466666666666666785e+00,-2.525270781183550431e-02
2.500000000000000000e+00,-3.444144040427554038e-02
2.533333333333333215e+00,-4.416904615677454127e-02
2.566666666666666430e+00,-4.889136145239798836e-02
2.600000000000000089e+00,-4.375996589382728091e-02
2.633333333333333304e+00,-3.548500077874022079e-02
2.666666666666666519e+00,-3.254271852250319175e-02
2.700000000000000178e+00,-3.023337769516159027e-02
2.733333333333333393e+00,-2.081582056746633311e-02
2.766666666666666607e+00,-8.362440355124716590e-03
2.799999999999999822e+00,-8.882136059496195842e-04
2.833333333333333481e+00,6.017811212536706630e-03
2.866666666666666696e+00,1.935787634021067863e-02
2.899999999999999911e+00,3.489742123131939211e-02
2.933333333333333126e+00,4.388312895086092513e-02
2.966666666666666785e+00,4.321382093077900249e-02
