0.000000000000000000e+00,1.085373734880281348e-02
3.333333333333333287e-02,2.799169091326278100e-02
6.666666666666666574e-02,8.195443932356423489e-02
1.000000000000000056e-01,1.357082608491152476e-01
1.333333333333333315e-01,1.892487263105824546e-01
1.666666666666666574e-01,2.425710038328949547e-01
2.000000000000000111e-01,2.718138468860650248e-01
2.333333333333333370e-01,2.637336807638059888e-01
2.666666666666666630e-01,2.247571380453962653e-01
2.999999999999999889e-01,1.575991701643514320e-01
3.333333333333333148e-01,6.042853631166259648e-02
3.666666666666666408e-01,-6.732842648211842529e-02
4.000000000000000222e-01,-2.231806952532401356e-01
4.333333333333333481e-01,-3.691861999339388634e-01
4.666666666666666741e-01,-4.814289703089347783e-01
5.000000000000000000e-01,-5.638309320484657938e-01
5.333333333333333259e-01,-6.114996795197277235e-01
5.666666666666666519e-01,-6.244944497877227274e-01
5.999999999999999778e-01,-6.051883986827676365e-01
6.333333333333333037e-01,-5.542914002692167497e-01
6.666666666666666297e-01,-4.731052726316225532e-01
6.999999999999999556e-01,-3.598267971806987098e-01
7.333333333333332815e-01,-2.506074714411516413e-01
7.666666666666666075e-01,-1.739207868205293606e-01
8.000000000000000444e-01,-9.268448022697833855e-02
8.333333333333333703e-01,2.366524287451923086e-02
8.666666666666666963e-01,1.370002183563627518e-01
9.000000000000000222e-01,2.175078835211733952e-01
9.333333333333333481e-01,2.650644836591767861e-01
9.666666666666666741e-01,2.798457240720880201e-01
1.000000000000000000e+00,2.612723394678935218e-01
1.033333333333333215e+00,2.469145914422902210e-01
1.066666666666666652e+00,2.678539732351814528e-01
1.100000000000000089e+00,2.841960006833365027e-01
1.133333333333333304e+00,2.652240841369735147e-01
1.166666666666666741e+00,2.115520444720648541e-01
1.199999999999999956e+00,1.537701155385579332e-01
1.233333333333333393e+00,1.214744437723849768e-01
1.266666666666666607e+00,8.241203736255213463e-02
1.300000000000000044e+00,7.020086044900258025e-03
1.333333333333333259e+00,-6.457196261640173185e-02
1.366666666666666696e+00,-1.030770119178507360e-01
1.399999999999999911e+00,-1.084580057301058054e-01
1.433333333333333348e+00,-9.643693075319384467e-02
1.466666666666666563e+00,-1.023551645482027456e-01
1.500000000000000000e+00,-1.059912701554544950e-01
1.533333333333333215e+00,-7.658264071376723325e-02
1.566666666666666652e+00,-5.217429909915449748e-02
1.600000000000000089e+00,-6.254568673858797168e-02
1.633333333333333304e+00,-6.856842576215282925e-02
1.666666666666666741e+00,-4.127037453836537167e-02
1.699999999999999956e+00,-1.868653893413604883e-02
1.733333333333333393e+00,-3.119162104446891043e-02
1.766666666666666607e+00,-3.965022592733492834e-02
1.800000000000000044e+00,-1.395522296890329243e-02
1.833333333333333259e+00,2.658527564447170366e-02
1.866666666666666696e+00,4.657913205713513916e-02
1.899999999999999911e+00,3.187975755392045280e-02
1.933333333333333348e+00,2.168080030104550110e-02
1.966666666666666563e+00,4.616280669550618804e-02
2.000000000000000000e+00,6.556417892287298710e-02
2.033333333333333215e+00,5.053979186634861148e-02
2.066666666666666430e+00,3.975457543844800740e-02
2.100000000000000089e+00,6.379125928870768569e-02
2.133333333333333304e+00,8.349052463702383298e-02
2.166666666666666519e+00,6.835319752022597783e-02
2.200000000000000178e+00,5.117613287942949368e-02
2.233333333333333393e+00,6.518667374424073901e-02
2.266666666666666607e+00,7.634566814237708776e-02
2.299999999999999822e+00,5.261611647216678234e-02
2.333333333333333481e+00,8.620284505181423362e-03
2.366666666666666696e+00,-1.715840875431804552e-02
2.399999999999999911e+00,-5.430189313004610274e-03
2.433333333333333126e+00,3.952785395464866909e-03
2.466666666666666785e+00,-2.047460044614966140e-02
2.500000000000000000e+00,-3.850065300212655167e-02
2.533333333333333215e+00,-2.021609999317084197e-02
2.566666666666666430e+00,-4.704759752096682006e-03
2.600000000000000089e+00,-2.214349033653027765e-02
2.633333333333333304e+00,-4.155410499553921500e-02
2.666666666666666519e+00,-3.223356720332066355e-02
2.700000000000000178e+00,-2.500006109744217289e-02
2.733333333333333393e+00,-4.913971957004038132e-02
2.766666666666666607e+00,-6.702045884682844568e-02
2.799999999999999822e+00,-5.068258929228416226e-02
2.833333333333333481e+00,-3.651791113424346369e-02
2.866666666666666696e+00,-5.346668103368794334e-02
2.899999999999999911e+00,-6.414414090030297333e-02
2.933333333333333126e+00,-4.032443036502269401e-02
2.966666666666666785e+00,-1.883091882751312257e-02
3.000000000000000000e+00,-2.967475749480531777e-02
3.033333333333333215e+00,-3.411644273166396929e-02
3.066666666666666430e+00,-2.108424329937436548e-03
3.100000000000000089e+00,2.723844641606213909e-02
3.133333333333333304e+00,2.169344041813855636e-02
3.166666666666666519e+00,2.064355731820010503e-02
3.200000000000000178e+00,5.621697018315218591e-02
3.233333333333333393e+00,8.708799208676600012e-02
3.266666666666666607e+00,8.259008350177886315e-02
3.299999999999999822e+00,4.331647498180764971e-02
3.333333333333333481e+00,9.556406516040219165e-03
3.366666666666666696e+00,1.058115903285750808e-02
3.399999999999999911e+00,1.127228553146420419e-02
3.433333333333333126e+00,-1.887029244151267396e-02
3.466666666666666785e+00,-4.349665841101028885e-02
3.500000000000000000e+00,-3.332252125010148197e-02
3.533333333333333215e+00,-9.308718440119932366e-03
