0.000000000000000000e+00,-1.515940409683426333e+04
3.333333333333333287e-02,6.553500000000000728e+04
6.666666666666666574e-02,6.553500000000000728e+04
1.000000000000000056e-01,6.553500000000000728e+04
1.333333333333333315e-01,6.553500000000000728e+04
1.666666666666666574e-01,6.553500000000000728e+04
2.000000000000000111e-01,4.925203280692233238e+04
2.333333333333333370e-01,3.963321533325068594e+04
2.666666666666666630e-01,2.982412807710846391e+04
2.999999999999999889e-01,2.156481917231811894e+04
3.333333333333333148e-01,2.523362179845527498e+04
3.666666666666666408e-01,2.388469322795142216e+04
4.000000000000000222e-01,3.163846529575864042e+04
4.333333333333333481e-01,3.948951715369780868e+04
4.666666666666666741e-01,3.044734677375984029e+04
5.000000000000000000e-01,3.027891535092288177e+04
5.333333333333333259e-01,3.956577279907838238e+04
5.666666666666666519e-01,3.931484875935935270e+04
5.999999999999999778e-01,3.461981820844371396e+04
6.333333333333333037e-01,3.013625183639887837e+04
6.666666666666666297e-01,3.417506752626125672e+04
6.999999999999999556e-01,4.170479008216147486e+04
7.333333333333332815e-01,3.902703435081438511e+04
7.666666666666666075e-01,3.069260700132564671e+04
8.000000000000000444e-01,3.380262392371766327e+04
8.333333333333333703e-01,4.290817350263781555e+04
8.666666666666666963e-01,4.086459199296751467e+04
9.000000000000000222e-01,3.127679645289151085e+04
9.333333333333333481e-01,3.101509887867059660e+04
9.666666666666666741e-01,3.964634930684563005e+04
1.000000000000000000e+00,4.043263045061784942e+04
1.033333333333333215e+00,3.722603451075842167e+04
1.066666666666666652e+00,3.405434964570210286e+04
1.100000000000000089e+00,3.729323710318893427e+04
1.133333333333333304e+00,3.953289051021280466e+04
1.166666666666666741e+00,3.457891487724583567e+04
1.199999999999999956e+00,3.740315626880960917e+04
1.233333333333333393e+00,4.152912154035588173e+04
1.266666666666666607e+00,3.820592569928914600e+04
1.300000000000000044e+00,3.494108043495456513e+04
1.333333333333333259e+00,3.809026999041984527e+04
1.366666666666666696e+00,4.155685438020858419e+04
1.399999999999999911e+00,4.073356150656632235e+04
1.433333333333333348e+00,3.675141255009191082e+04
1.466666666666666563e+00,3.493571319255154958e+04
1.500000000000000000e+00,4.130555374548675900e+04
1.533333333333333215e+00,4.131598770186493493e+04
1.566666666666666652e+00,3.295534618635220249e+04
1.600000000000000089e+00,3.511689764607537654e+04
1.633333333333333304e+00,4.467480996946380037e+04
1.666666666666666741e+00,4.146810237305217015e+04
1.699999999999999956e+00,3.312151227887331333e+04
1.733333333333333393e+00,3.524258490079471812e+04
1.766666666666666607e+00,4.414684573266630468e+04
1.800000000000000044e+00,4.154443429040427873e+04
1.833333333333333259e+00,3.362141789469324431e+04
1.866666666666666696e+00,3.537352402878976136e+04
1.899999999999999911e+00,4.172187710140091076e+04
1.933333333333333348e+00,4.164182850508155389e+04
1.966666666666666563e+00,3.520153037785585911e+04
2.000000000000000000e+00,3.487240978717244434e+04
2.033333333333333215e+00,4.175444079649544437e+04
2.066666666666666430e+00,4.169872943664336344e+04
2.100000000000000089e+00,3.528029661176115769e+04
2.133333333333333304e+00,3.534499751283013757e+04
2.166666666666666519e+00,4.174146445297671016e+04
